order_id,customer_id,order_date,status,total_amount,payment_method,shipping_address
2691,821,2024-11-29 22:26:58.747143,delivered,4440.54,paypal,"55784 Denise Forges, Hallfort, SC 31720"
2692,303,2025-07-03 20:09:51.739309,pending,2842.58,paypal,"16894 Jeffrey Springs, East Kevinberg, MA 01444"
2693,798,2025-02-06 04:08:55.209798,processing,4420.78,bank_transfer,"5239 Aaron Unions, Port William, WI 90439"
2694,488,2025-01-16 12:54:21.990201,pending,718.84,paypal,"Unit 4550 Box 2986, DPO AA 42471"
2695,513,2025-03-04 11:54:06.855064,delivered,4633.25,credit_card,"093 Pearson Way, Ayalafort, MP 91644"
2696,64,2024-12-15 04:38:57.031045,shipped,754.87,credit_card,"86123 Rodriguez Lock, Michelleville, NC 24319"
2697,86,2025-10-21 14:38:14.762866,pending,4303.13,credit_card,"51053 Michael Inlet Apt. 024, Port Dustin, NH 06601"
2698,895,2025-01-30 14:58:24.105938,shipped,9950.03,paypal,"51215 Lopez Flats Suite 511, West Courtney, NY 62139"
2699,899,2025-01-09 05:24:15.812218,processing,1581.32,bank_transfer,"591 Cheryl Plains Suite 706, Morganton, MD 73377"
2700,329,2025-08-23 22:22:06.889658,delivered,3443.6,bank_transfer,"2807 Mathis Road, Davidmouth, VA 15133"
2701,800,2025-01-07 16:10:49.702810,pending,3429.13,credit_card,"Unit 5843 Box 7277, DPO AE 06925"
2702,245,2025-11-08 00:42:22.997664,shipped,772.46,bank_transfer,"08764 Dillon Lane, Chelseatown, CA 88170"
2703,554,2025-07-09 15:14:22.914808,shipped,1118.1,paypal,"9529 Johnson Club, West Kathleen, GA 04311"
2704,226,2025-02-02 19:23:44.868538,pending,1282.82,credit_card,"75616 Joanna Trace, West Kevinshire, GA 47901"
2705,173,2025-02-23 18:06:12.864795,delivered,3059.94,credit_card,"364 Joseph Overpass, Julieville, GU 02428"
2706,926,2024-11-30 11:38:58.846679,delivered,1007.92,bank_transfer,"924 Amanda Ranch, Johnberg, WA 80659"
2707,208,2025-05-24 15:35:25.940695,cancelled,1782.78,paypal,"7555 Daniel Summit, Perezmouth, NV 35910"
2708,990,2025-06-17 05:43:09.253430,processing,2332.79,bank_transfer,"78329 Harris Pine, New Rodneyborough, MI 02628"
2709,774,2025-06-19 04:25:42.968539,shipped,5508.78,paypal,"765 Mason Fort, Port John, NC 27118"
2710,547,2025-05-08 19:05:55.394239,pending,5330.54,credit_card,"75838 Young Canyon Apt. 778, Mayton, FM 83601"
2711,828,2025-05-19 22:35:41.826960,shipped,5471.48,paypal,"Unit 8092 Box 3009, DPO AE 69549"
2712,954,2025-10-02 07:03:52.107964,cancelled,1029.33,credit_card,"28049 Martin Underpass, West Lisaton, GA 53132"
2713,142,2025-06-23 16:23:07.818450,processing,4018.29,credit_card,"248 Murray Loop Suite 048, Alexisberg, CT 64533"
2714,621,2025-01-25 19:30:26.557213,shipped,2794.01,credit_card,"6066 William Wall, Laurenside, NJ 39352"
2715,528,2025-02-19 13:50:40.737129,pending,1387.03,credit_card,"728 Kaiser Summit, West Dianebury, ND 36955"
2716,346,2025-06-06 13:13:03.714126,processing,210.76,paypal,"025 Alexander Knoll Suite 717, Port Brian, ME 87719"
2717,740,2025-10-17 13:27:28.629278,shipped,2688.0,bank_transfer,"616 Baker Light, Burgessmouth, MT 21767"
2718,818,2025-08-26 18:08:04.695984,processing,1584.51,paypal,"37563 Kennedy Falls Apt. 523, Juarezport, MT 48204"
2719,794,2025-06-02 08:25:46.394938,delivered,1882.7,credit_card,"53704 Terry Lake, Melissatown, DC 45068"
2720,646,2025-05-08 01:56:29.179763,delivered,566.5,paypal,"075 Sara Burg, Aprilport, CA 07179"
2721,278,2025-02-27 06:06:31.968438,pending,1953.75,credit_card,"4632 Fuller Shores, Lake Johnbury, CA 77266"
2722,518,2025-10-24 18:19:45.042662,processing,947.64,credit_card,"8109 Barry Springs, Palmershire, MA 52342"
2723,424,2025-05-09 13:43:41.249778,pending,2050.34,paypal,"970 Steven Highway Apt. 391, Lake Jeremyfurt, NC 69376"
2724,823,2025-04-17 03:22:17.843387,processing,3217.41,credit_card,"Unit 3340 Box 1199, DPO AE 94408"
2725,68,2025-02-10 05:06:38.818692,delivered,2750.56,paypal,"0089 Yolanda Fields Suite 270, West Adrienneburgh, ND 07600"
2726,932,2025-09-09 20:39:28.957065,shipped,1389.23,paypal,"859 Salas Village, East Donna, LA 12264"
2727,284,2025-03-06 15:43:20.729414,shipped,1531.43,bank_transfer,"2336 Nielsen Spring Suite 451, Jordanburgh, KS 51381"
2728,297,2025-09-04 10:28:38.745145,pending,3528.65,credit_card,"PSC 6931, Box 8703, APO AA 52492"
2729,67,2025-08-09 18:34:46.307152,shipped,4616.43,credit_card,"6641 Gutierrez Pike, Michaelview, WA 36340"
2730,170,2025-10-19 12:04:48.532736,cancelled,2813.87,paypal,"43630 Roth Forest Suite 523, Davishaven, NE 58231"
2731,733,2025-07-21 12:50:54.916179,pending,3798.61,credit_card,"564 Kimberly Trace Suite 030, Wisemouth, OH 55872"
2732,638,2025-01-03 08:17:24.857212,processing,4965.46,bank_transfer,"3618 Jacob Spring, South Jessicaborough, DE 13050"
2733,1,2024-11-23 06:42:12.833798,shipped,1914.44,credit_card,"271 Tami Ferry Suite 954, New Geraldborough, HI 80906"
2734,606,2025-02-12 11:17:47.687079,pending,4553.19,credit_card,"6577 Karen Prairie Apt. 457, Cordovaton, OH 37613"
2735,884,2025-01-17 13:15:21.965712,shipped,4093.98,paypal,"0425 Lauren Isle, Jerrytown, SC 10459"
2736,362,2025-03-03 07:58:52.441051,delivered,2336.82,credit_card,"57461 Mcguire Glens, Petersstad, VI 05496"
2737,872,2025-11-09 14:24:09.652461,delivered,4849.39,bank_transfer,"Unit 5704 Box 4701, DPO AE 92928"
2738,449,2025-01-15 15:09:49.575618,processing,5167.15,bank_transfer,"USCGC Humphrey, FPO AE 27380"
2739,474,2025-08-16 00:24:44.674025,pending,1607.86,bank_transfer,"90529 Jessica Forge, Gloverton, KS 95338"
2740,204,2025-06-08 14:34:45.107725,delivered,2491.39,bank_transfer,"90277 Wilson Alley Suite 215, Josephborough, ND 68895"
2741,873,2025-09-07 17:31:29.586473,shipped,2911.54,credit_card,"7407 Alyssa Dale, Morganchester, VI 13462"
2742,473,2025-08-01 03:31:41.616958,shipped,6614.72,bank_transfer,"8787 Rivera Village, Downsbury, TN 20991"
2743,682,2025-09-19 10:12:01.284313,delivered,6170.75,bank_transfer,"6899 Peter Rue Apt. 298, New Kevinberg, KS 35669"
2744,802,2025-02-21 16:41:16.821836,processing,2683.15,credit_card,"54534 Huffman Parkways, North Eric, MA 55318"
2745,287,2025-07-27 13:34:42.564266,cancelled,2153.98,bank_transfer,"0490 Kimberly Tunnel Apt. 633, Davidburgh, AL 80198"
2746,76,2025-07-23 21:16:32.683802,cancelled,288.21,credit_card,"Unit 3228 Box 4657, DPO AE 33436"
2747,967,2025-03-10 15:17:16.030762,processing,4808.05,bank_transfer,"27472 Guerrero Glen Apt. 838, North Joannechester, MA 81846"
2748,134,2025-03-26 17:35:34.920234,processing,3120.65,paypal,"23764 Hall Village Apt. 499, Lake Rachelside, MP 25323"
2749,153,2025-02-17 12:26:43.206948,pending,3899.84,credit_card,"USS Lopez, FPO AA 54743"
2750,677,2025-03-03 14:06:52.631094,pending,1250.29,paypal,"4362 Henderson Ranch Suite 715, Ashleyton, MT 40214"
2751,454,2025-08-26 13:36:43.118548,delivered,3488.13,bank_transfer,"071 Loretta Unions, Port David, NY 19369"
2752,811,2025-03-04 11:48:50.629807,pending,4888.88,credit_card,"212 Deanna Forest Apt. 150, New Alexismouth, VI 67903"
2753,798,2025-05-09 00:25:45.388219,shipped,1875.93,bank_transfer,"PSC 9014, Box 4700, APO AA 25829"
2754,705,2025-07-09 13:17:04.931553,shipped,2182.9,credit_card,"Unit 2423 Box 4685, DPO AP 98473"
2755,15,2025-09-22 17:12:58.094282,pending,3302.96,paypal,"1004 Rebecca Unions, Petersmouth, NH 01040"
2756,746,2025-09-24 07:24:31.462448,pending,3796.1,bank_transfer,"9114 Kayla Place Suite 138, Jeanburgh, OK 03357"
2757,688,2025-06-02 17:53:41.008034,cancelled,4629.85,bank_transfer,"839 John Falls, West Jamesmouth, PR 65137"
2758,360,2025-02-01 13:34:42.820417,pending,1112.2,paypal,"Unit 7893 Box 7405, DPO AP 16035"
2759,708,2025-01-15 21:10:45.259156,cancelled,4840.12,credit_card,"609 Gregory Ferry Suite 121, East John, MA 45146"
2760,265,2025-04-06 12:43:29.528724,shipped,5649.16,credit_card,"Unit 8502 Box 2005, DPO AA 76679"
2761,582,2025-01-08 20:20:50.328164,pending,992.75,paypal,"965 Gordon Way, Jimenezville, HI 16993"
2762,388,2025-03-19 18:10:18.684502,pending,4213.85,credit_card,"157 Marcus Bypass, Boydton, MA 00903"
2763,756,2025-02-09 17:16:26.864441,shipped,1841.98,paypal,"747 Karen Inlet, Port Natalie, OH 82069"
2764,747,2025-02-28 04:01:58.134582,cancelled,2586.21,credit_card,"489 Toni Road, Garzatown, MH 36946"
2765,433,2025-08-06 11:12:36.588578,cancelled,6809.68,paypal,"6675 Roberts Square Apt. 791, Monicabury, IL 22212"
2766,611,2025-01-26 01:46:36.265887,shipped,4368.92,paypal,"523 Turner Camp, Hortonside, SC 99496"
2767,539,2025-02-05 19:47:38.652476,delivered,2951.29,bank_transfer,"975 Jason Villages, East Madison, WV 83881"
2768,182,2025-04-20 23:16:55.036754,pending,1456.8,paypal,"67009 Debra Crest, Duranland, GA 43109"
2769,486,2025-11-07 18:00:04.408835,cancelled,1331.92,bank_transfer,"4441 Martin Springs, North Jessica, MA 79922"
2770,349,2025-05-03 10:08:37.308604,pending,1836.67,paypal,"914 Jeffrey Hollow Suite 269, Dominguezbury, UT 40480"
2771,754,2025-09-22 01:00:32.746750,delivered,1809.83,credit_card,"521 Silva Turnpike Suite 849, Evansshire, WA 90482"
2772,428,2025-02-07 05:02:54.604189,pending,5400.46,paypal,"7382 David Island, East Alanberg, ND 65692"
2773,985,2024-12-28 12:34:29.352512,processing,816.52,bank_transfer,"31948 Jackson Plains, East Pamelabury, VI 58877"
2774,226,2025-08-31 09:10:33.674733,delivered,5753.24,paypal,"901 Hall Brook, Louisfort, MI 41326"
2775,875,2025-05-17 03:12:37.876217,cancelled,322.0,paypal,"71765 Brown Square, Jeremyland, ME 46319"
2776,297,2025-03-10 15:06:28.059647,shipped,1330.88,bank_transfer,"72485 Kayla Forge Suite 072, Jessicahaven, GU 59172"
2777,423,2025-09-29 16:10:22.763584,processing,779.45,bank_transfer,"78204 Norman Run, South Paulmouth, SC 75659"
2778,517,2024-12-19 14:40:49.353689,pending,3546.92,paypal,"06589 Lisa Roads, Lake Jessicamouth, AS 23622"
2779,729,2025-03-17 07:06:57.542428,pending,413.98,paypal,"693 Schaefer Brook Apt. 170, New Brandon, ME 92081"
2780,134,2025-08-06 13:18:20.992113,processing,2860.01,credit_card,"552 Cox Ferry, Shortstad, NY 08515"
2781,781,2025-03-05 17:58:54.707849,cancelled,1176.7,bank_transfer,"614 Oconnell Flats Apt. 660, Port Paula, LA 26821"
2782,746,2025-04-17 11:55:34.767270,processing,2798.49,bank_transfer,"68625 Robertson Knoll Suite 074, South Tiffany, GU 28017"
2783,778,2025-07-03 02:09:25.991503,shipped,3147.76,credit_card,"58260 Jeremy Burg, East Thomas, UT 39150"
2784,220,2025-09-29 12:17:06.385477,cancelled,639.44,bank_transfer,"4700 Garcia Drive Suite 542, Aguilarview, KY 55262"
2785,396,2025-09-01 09:28:55.743318,delivered,1620.46,paypal,"677 Tricia Islands, Justinside, TN 40421"
2786,283,2025-04-23 19:44:48.689923,cancelled,4475.64,credit_card,"5952 Edwards Circle Suite 919, Matthewbury, WY 71860"
2787,49,2025-01-04 14:44:31.324515,cancelled,1111.99,bank_transfer,"88185 Matthew View, West Anthony, CA 28815"
2788,579,2025-01-08 12:10:47.092427,cancelled,3139.66,bank_transfer,"93790 Dawn Harbors Suite 005, Armstrongfurt, SD 80548"
2789,72,2025-09-28 11:13:50.473516,shipped,1934.77,paypal,"492 Jessica Plains Suite 001, Chelseyborough, WV 74077"
2790,81,2024-12-13 04:37:35.018638,delivered,3329.4,paypal,"15243 Moody Ways, Millshaven, CO 18604"
2791,733,2025-05-27 02:29:51.072737,processing,1322.98,credit_card,"64952 Thomas Highway, New Mary, AZ 91477"
2792,719,2025-07-16 19:10:34.922770,pending,3334.3,paypal,"3661 Mills Route Apt. 152, Port Janetchester, OH 10581"
2793,840,2025-06-15 09:15:24.120468,pending,1075.02,credit_card,"33678 Meredith Loaf Apt. 612, South Danielle, AR 10531"
2794,558,2025-02-24 18:42:40.420740,cancelled,3408.25,bank_transfer,"5726 Burns Rapid, West Rebekahhaven, GA 19591"
2795,864,2025-08-12 16:28:39.551275,cancelled,1940.31,bank_transfer,"412 Sparks Underpass Suite 067, North Theresatown, ME 32072"
2796,961,2024-11-29 04:37:37.230767,pending,695.02,bank_transfer,"2836 Sean Fields, Browntown, KY 26807"
2797,709,2025-10-17 11:20:09.261392,pending,2958.56,paypal,"3647 King Ridge Apt. 714, North Patriciastad, CT 99811"
2798,800,2025-04-23 11:31:52.436759,processing,7921.48,paypal,"97703 Orozco Estate, Lake Ashleyton, NY 36117"
2799,672,2025-07-22 02:04:44.590521,pending,3670.03,paypal,"213 Lee Drive, Port Johnfort, FM 18709"
2800,760,2025-10-15 00:12:33.816798,processing,4796.31,paypal,"48691 Miller Green, Muellerburgh, AZ 41294"
2801,452,2025-02-08 16:29:57.567518,pending,3804.73,bank_transfer,"72645 Sanders Islands, South Nathan, SC 59108"
2802,954,2025-03-10 21:55:33.088393,cancelled,1932.85,paypal,"6258 Mark Vista, Boothton, NJ 73610"
2803,936,2025-11-04 01:58:05.406870,processing,3322.06,bank_transfer,"24754 Stephanie Inlet, Williamborough, OK 98834"
2804,210,2025-01-13 17:33:05.116725,processing,5885.67,paypal,"49446 Justin Squares, Josephshire, UT 82365"
2805,644,2025-08-02 10:55:36.303401,delivered,264.21,paypal,"79189 Bell Trace Apt. 239, South Garyhaven, KY 84067"
2806,346,2025-07-02 15:13:15.596788,shipped,1861.32,bank_transfer,"429 Amy Roads, North Gregoryland, MA 16736"
2807,868,2025-10-29 09:30:51.789343,delivered,3578.75,paypal,"91712 Diaz View Apt. 317, West Jamie, MT 91830"
2808,970,2025-04-23 02:00:18.877514,delivered,5351.15,paypal,"26697 Nelson Pine Apt. 512, East Kyle, MA 06089"
2809,491,2025-01-26 17:56:55.221035,shipped,2934.69,paypal,"192 Smith Ranch Suite 888, Lake Joshuamouth, IN 81438"
2810,689,2025-02-15 16:20:48.983064,pending,3234.09,credit_card,"0277 Eddie Isle Apt. 139, Johnfurt, WY 98417"
2811,696,2025-03-09 00:00:52.386529,pending,5622.49,bank_transfer,"Unit 6030 Box 6252, DPO AE 12732"
2812,371,2025-11-12 17:52:14.543802,shipped,1837.2,paypal,"053 Catherine Dam Apt. 709, Lake Robertstad, MA 43784"
2813,656,2024-12-13 15:04:19.348644,shipped,5581.24,bank_transfer,"76388 Hannah Street, Myersside, VA 94467"
2814,897,2025-10-09 18:04:55.954252,delivered,854.26,bank_transfer,"3335 David Prairie Apt. 740, Port Danielton, PR 99524"
2815,210,2025-01-02 23:31:02.129848,shipped,3327.0,credit_card,"40268 Franklin Rapid Apt. 086, Port Lisa, WA 53182"
2816,239,2024-12-15 14:33:20.825837,pending,2796.58,paypal,"504 Thompson Crossing, Lisaside, OR 15895"
2817,154,2025-07-23 22:10:49.263849,delivered,1869.15,bank_transfer,"21540 Katherine Wells, Lake Stevenhaven, AS 66849"
2818,282,2025-06-20 16:40:47.859993,pending,3197.18,bank_transfer,"USNV Davis, FPO AA 33904"
2819,452,2024-12-10 19:43:07.305155,shipped,639.12,credit_card,"Unit 3811 Box 0352, DPO AE 33263"
2820,446,2025-09-20 18:21:15.007897,shipped,2913.08,bank_transfer,"692 Cynthia Dam Apt. 111, East William, PW 02512"
2821,133,2025-10-13 06:52:26.105938,shipped,4074.57,credit_card,"3994 Alvarado Row Apt. 055, West Brett, VA 92754"
2822,12,2025-10-03 06:28:44.156587,processing,5530.24,bank_transfer,"62263 Barnett Ramp, New Valerie, FM 72489"
2823,174,2024-12-31 20:09:50.008522,shipped,3877.52,bank_transfer,"17438 Mark Mountain, Aprilborough, SC 81434"
2824,101,2025-08-12 20:24:11.713308,cancelled,409.07,paypal,"77859 Eric Vista Apt. 771, Whitneychester, DC 45120"
2825,485,2025-03-12 01:01:52.238513,delivered,1719.59,paypal,"05667 Johnson Plaza, South Susan, RI 02700"
2826,108,2025-01-04 08:31:12.106178,processing,3157.69,bank_transfer,"7179 Matthew Springs, New Molly, ME 78553"
2827,15,2025-06-24 06:34:20.845004,pending,1912.45,credit_card,"USS Harris, FPO AE 27723"
2828,193,2024-12-18 10:51:41.258681,pending,167.98,paypal,"35803 Lisa Heights, Payneville, ID 97339"
2829,136,2025-06-01 08:02:26.737742,delivered,4556.06,bank_transfer,"93025 Austin Neck, Lake James, CT 62841"
2830,252,2025-03-15 03:06:06.159617,delivered,3448.2,credit_card,"909 Don Mission, Williamsbury, NJ 57801"
2831,274,2024-12-25 15:07:15.007956,delivered,2016.05,credit_card,"88210 Amber Circles Apt. 247, New Aaron, MI 30435"
2832,815,2024-12-21 08:32:53.512667,processing,1054.68,paypal,"22329 Henry Green Apt. 856, Lewismouth, KY 46247"
2833,556,2025-01-29 06:37:54.979475,processing,3221.49,bank_transfer,"6670 Caitlyn Summit, Colemanside, PR 79449"
2834,653,2025-03-03 02:16:32.396622,cancelled,2903.96,credit_card,"1884 Jones Prairie, East Joshua, AS 00663"
2835,376,2025-02-04 11:31:30.944517,delivered,2398.88,paypal,"237 Reese Loaf, South Davidstad, RI 38826"
2836,467,2025-11-08 20:48:14.488818,cancelled,1005.93,bank_transfer,"6875 John Crescent Suite 829, East Sarah, GA 61169"
2837,681,2025-07-24 18:34:27.907844,shipped,3681.39,paypal,"2265 Cameron Underpass Suite 405, New Alexander, RI 77497"
2838,98,2025-05-25 20:21:22.991908,processing,5449.14,credit_card,"76851 Heather Walk Suite 457, Wendyborough, ND 89816"
2839,192,2025-08-26 22:24:39.023750,delivered,1940.31,bank_transfer,"843 Ryan Common, Knightmouth, NM 19770"
2840,780,2025-04-04 06:40:47.984197,pending,380.73,paypal,"684 Tina Tunnel Suite 384, Elizabethport, KS 40944"
2841,860,2025-01-13 06:06:08.061732,cancelled,2164.46,paypal,"406 Jessica Rue Suite 802, Port Katherinemouth, MP 26170"
2842,173,2025-02-26 22:13:36.357443,processing,4813.29,credit_card,"42850 Lara Drive, Richardsonport, FM 46418"
2843,99,2025-04-05 19:22:19.261902,cancelled,3341.75,credit_card,"648 Jose Hill, Clarkfurt, AZ 56679"
2844,643,2024-11-28 01:50:59.056542,processing,3249.08,credit_card,"286 Woods Lights Apt. 230, North Ryan, MD 00884"
2845,38,2025-05-14 17:39:03.552194,cancelled,705.08,credit_card,"PSC 9038, Box 5559, APO AA 46321"
2846,609,2024-12-14 08:01:13.909917,pending,1792.0,paypal,"6286 Williams Mall, Julieland, MT 30142"
2847,185,2024-12-18 01:54:13.945378,pending,3181.45,paypal,"3805 Angela Island, Port Jamie, FL 26692"
2848,697,2024-12-08 06:04:25.694764,shipped,5994.8,paypal,"8127 Amy Course Apt. 545, Simmonsfort, NC 58878"
2849,522,2025-03-31 01:48:29.588136,shipped,4794.49,credit_card,"3128 Chavez Junctions, Hudsonfort, TX 50801"
2850,648,2025-03-29 15:47:29.150189,processing,5313.24,paypal,"032 Jamie Route, South Tony, MH 57344"
2851,625,2025-01-11 19:07:28.153926,delivered,995.65,bank_transfer,"USCGC Thompson, FPO AE 45016"
2852,592,2025-04-29 01:19:00.288122,pending,4854.74,bank_transfer,"PSC 5568, Box 6845, APO AA 42476"
2853,10,2025-10-29 04:28:27.091902,cancelled,1227.21,credit_card,"1021 James Trail Suite 941, Smithbury, CA 24217"
2854,944,2025-05-21 01:41:44.654567,pending,5192.93,bank_transfer,"61709 Christina Green, Port Kristy, MD 77710"
2855,612,2025-09-23 13:14:28.080554,shipped,2745.19,bank_transfer,"933 Carter Glens Suite 346, Mendezview, NJ 13533"
2856,693,2025-09-30 08:24:41.865730,processing,2605.8,credit_card,"89567 Daniel Manor, Karaland, KY 50420"
2857,731,2025-10-23 02:28:33.520191,cancelled,7503.02,credit_card,"425 Gregory Dam, Port Amy, NE 64054"
2858,818,2024-11-26 00:21:24.037668,cancelled,2119.16,bank_transfer,"854 Fisher Isle Apt. 853, New Jasmine, LA 73463"
2859,603,2024-12-16 09:07:11.740862,processing,1409.28,credit_card,"8903 Mathews Drive, Johnburgh, CO 74462"
2860,311,2024-11-15 14:37:17.584981,pending,4633.45,paypal,"426 Lin Spur, Sherrymouth, DE 50445"
2861,160,2025-07-12 19:14:34.684384,processing,476.13,bank_transfer,"550 Dustin Expressway Apt. 794, Davidchester, HI 60365"
2862,884,2025-07-08 04:37:19.393959,shipped,4437.8,paypal,"427 Gaines Isle, West Richard, VA 46165"
2863,893,2025-04-26 05:32:10.776334,delivered,1293.54,paypal,"322 Jennifer Walks, Nicholasberg, MH 56191"
2864,908,2025-04-25 13:15:24.094054,cancelled,1530.98,bank_transfer,"USCGC Kelly, FPO AA 65343"
2865,992,2025-09-14 00:50:06.294124,cancelled,1006.26,bank_transfer,"USNV Barry, FPO AA 68595"
2866,105,2025-05-08 05:42:56.050191,shipped,1918.35,credit_card,"979 James Vista Suite 869, New Kelly, RI 75178"
2867,838,2025-03-16 23:31:19.758480,delivered,2809.95,credit_card,"PSC 2330, Box 9125, APO AP 74561"
2868,100,2025-06-19 06:32:21.449197,cancelled,4871.6,paypal,"385 Joseph Landing, Lake Lauren, MI 86833"
2869,468,2025-01-27 09:46:10.689762,shipped,3372.7,paypal,"16754 Diaz Fort Apt. 367, Dwaynehaven, FM 56581"
2870,700,2025-04-27 11:13:50.377502,delivered,2980.06,bank_transfer,"48995 Oliver Mountains Apt. 240, New Kaitlynfort, DE 34139"
2871,986,2025-06-21 20:18:23.733880,cancelled,1873.3,paypal,"USS White, FPO AA 79498"
2872,693,2025-07-26 14:06:22.243704,pending,4075.09,bank_transfer,"24940 Gonzales Tunnel Apt. 005, New Tammy, MS 71485"
2873,488,2025-06-04 23:44:01.936682,pending,2325.27,bank_transfer,"4891 Barajas Crossing Apt. 011, Rickchester, NH 68000"
